date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,7,9,11,17,30,58,102,153,195
2026-10-18,8,9,11,18,31,62,111,161,222
2026-10-25,8,10,12,18,33,66,126,180,236
2026-11-01,8,10,12,18,34,69,136,185,279
2026-11-08,8,9,11,18,33,75,145,210,302
2026-11-15,7,9,11,17,33,76,148,226,317
2026-11-22,7,9,12,18,34,78,160,238,304
2026-11-29,8,10,12,19,37,89,177,260,350
2026-12-06,8,10,12,19,39,97,187,284,391
2026-12-13,8,10,13,20,41,100,200,307,419
2026-12-20,9,10,13,20,41,110,212,331,474
2026-12-27,9,10,13,19,41,111,214,356,468
2027-01-03,8,10,12,20,40,116,227,328,476
2027-01-10,8,10,12,19,42,116,243,360,472
2027-01-17,8,10,13,20,45,117,253,371,491
2027-01-24,8,10,13,21,46,125,271,414,581
2027-01-31,9,11,14,21,48,133,294,427,602
2027-02-07,8,11,14,21,49,144,314,484,642
2027-02-14,9,11,14,22,51,145,327,511,639
2027-02-21,9,11,14,23,52,150,336,517,720
2027-02-28,9,11,14,23,52,154,339,526,746
2027-03-07,9,10,14,22,50,150,344,517,716
2027-03-14,8,10,13,22,51,145,350,530,689
2027-03-21,8,10,13,22,50,154,363,570,690
2027-03-28,8,11,14,22,51,157,375,574,764
2027-04-04,8,11,13,22,51,149,378,565,786
2027-04-11,8,10,13,21,51,158,384,582,768
2027-04-18,8,10,13,22,52,161,378,575,764
2027-04-25,8,10,13,22,52,162,379,581,756
2027-05-02,8,10,13,21,51,163,395,569,799
2027-05-09,8,10,13,20,52,161,406,575,755
2027-05-16,8,10,13,20,51,160,397,574,811
2027-05-23,8,10,12,19,50,164,394,584,810
2027-05-30,7,10,12,20,49,161,397,574,805
2027-06-06,7,10,12,20,49,161,387,573,801
2027-06-13,8,10,12,20,49,163,388,579,805
2027-06-20,8,10,12,19,50,169,405,592,812
2027-06-27,8,10,12,19,50,171,412,591,810
2027-07-04,8,10,12,20,49,174,410,598,815
2027-07-11,7,10,12,20,49,169,412,591,809
2027-07-18,7,9,12,19,49,164,417,588,811
2027-07-25,7,9,12,20,50,169,426,601,839
2027-08-01,8,10,13,21,54,188,475,687,967
2027-08-08,9,11,14,24,61,211,513,763,1068
2027-08-15,10,12,15,25,65,222,581,840,1205
2027-08-22,10,12,16,27,72,238,615,910,1250
2027-08-29,10,12,16,28,71,251,624,926,1178
2027-09-05,10,12,17,28,72,253,637,968,1218
2027-09-12,10,12,17,28,73,245,641,925,1227
2027-09-19,10,12,16,27,72,263,657,960,1304
2027-09-26,10,13,16,28,72,262,654,933,1404
2027-10-03,10,13,16,28,72,262,654,933,1404
