date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,7,8,10,14,24,42,69,85,113
2026-10-18,7,9,10,15,26,47,80,99,126
2026-10-25,7,9,11,16,28,54,93,119,149
2026-11-01,7,9,11,16,30,60,103,137,168
2026-11-08,7,9,11,17,31,65,117,156,194
2026-11-15,8,9,12,18,34,73,134,178,219
2026-11-22,8,10,13,20,37,81,156,201,253
2026-11-29,9,11,13,20,39,89,172,226,278
2026-12-06,9,11,13,20,39,90,181,239,295
2026-12-13,8,10,13,20,40,93,188,256,325
2026-12-20,9,11,13,21,43,101,208,269,363
2026-12-27,9,12,15,23,45,112,224,293,382
2027-01-03,10,12,15,23,48,119,243,307,421
2027-01-10,10,12,15,23,48,118,244,321,441
2027-01-17,10,12,14,24,48,119,250,331,452
2027-01-24,10,12,15,24,50,125,261,337,472
2027-01-31,10,12,15,25,53,131,271,354,472
2027-02-07,10,12,15,25,53,132,268,354,461
2027-02-14,10,12,15,25,53,133,271,355,447
2027-02-21,10,12,15,25,53,133,269,351,440
2027-02-28,10,12,15,25,55,133,273,345,428
2027-03-07,10,12,15,25,53,134,274,344,421
2027-03-14,10,12,15,24,53,132,269,349,400
2027-03-21,10,12,15,24,54,131,265,340,402
2027-03-28,10,12,14,24,53,130,251,321,403
2027-04-04,10,11,14,23,53,123,247,311,396
2027-04-11,9,11,14,23,52,124,238,302,372
2027-04-18,10,11,14,23,51,122,239,302,362
2027-04-25,9,11,14,23,52,120,234,292,380
2027-05-02,9,11,14,23,51,120,225,287,364
2027-05-09,9,11,14,23,53,122,219,284,345
2027-05-16,10,11,14,24,54,123,223,287,354
2027-05-23,9,11,14,25,54,120,215,286,341
2027-05-30,9,11,14,25,51,120,216,276,342
2027-06-06,9,11,14,24,52,119,209,274,326
2027-06-13,9,11,14,23,52,116,202,265,318
2027-06-20,9,11,14,24,52,113,200,260,315
2027-06-27,9,11,14,24,51,111,193,256,313
2027-07-04,9,11,14,23,50,112,186,250,307
2027-07-11,9,11,14,24,51,111,183,249,297
2027-07-18,9,11,14,23,51,110,181,245,290
2027-07-25,9,11,14,23,50,107,175,233,286
2027-08-01,9,10,13,23,48,101,167,224,263
2027-08-08,9,10,13,22,47,98,160,209,257
2027-08-15,9,10,13,22,48,98,159,208,257
2027-08-22,9,11,14,23,49,101,161,208,259
2027-08-29,9,11,14,24,49,100,157,210,253
2027-09-05,9,11,14,24,48,99,152,198,249
2027-09-12,9,11,14,23,48,97,153,196,247
2027-09-19,9,10,13,23,47,94,145,189,237
2027-09-26,8,10,13,22,46,91,141,188,226
2027-10-03,8,10,13,22,46,91,141,188,226
