date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,0,0,0,1,8,14,31,47,72
2026-10-18,0,0,0,1,10,22,42,61,94
2026-10-25,0,0,0,1,13,28,58,82,119
2026-11-01,0,0,0,1,14,35,72,103,152
2026-11-08,0,0,0,1,15,42,86,138,207
2026-11-15,0,0,0,1,16,46,99,160,230
2026-11-22,0,0,0,1,17,47,111,170,232
2026-11-29,0,0,0,1,18,52,123,192,297
2026-12-06,0,0,0,1,20,60,145,225,332
2026-12-13,0,0,0,1,21,65,171,255,396
2026-12-20,0,0,0,1,22,73,191,296,438
2026-12-27,0,0,0,2,22,72,190,305,443
2027-01-03,0,0,0,2,22,70,191,296,413
2027-01-10,0,0,0,1,22,76,212,329,435
2027-01-17,0,0,0,1,24,83,218,364,467
2027-01-24,0,0,0,1,25,87,228,345,481
2027-01-31,0,0,0,1,24,92,235,386,514
2027-02-07,0,0,0,1,26,90,246,409,513
2027-02-14,0,0,0,1,25,92,238,395,475
2027-02-21,0,0,0,2,26,98,231,389,487
2027-02-28,0,0,0,2,26,97,234,389,491
2027-03-07,0,0,0,2,26,97,235,374,470
2027-03-14,0,0,0,1,26,98,234,375,458
2027-03-21,0,0,0,1,26,98,236,371,448
2027-03-28,0,0,0,2,26,100,238,369,448
2027-04-04,0,0,0,2,26,100,244,365,456
2027-04-11,0,0,0,2,27,101,249,359,441
2027-04-18,0,0,0,2,27,101,251,356,437
2027-04-25,0,0,0,2,28,102,249,353,440
2027-05-02,0,0,0,2,28,104,249,349,440
2027-05-09,0,0,0,2,28,105,245,345,440
2027-05-16,0,0,0,2,29,107,246,338,440
2027-05-23,0,0,0,2,29,108,245,329,436
2027-05-30,0,0,0,2,29,108,240,324,431
2027-06-06,0,0,0,2,30,109,236,321,430
2027-06-13,0,0,0,2,30,110,232,320,428
2027-06-20,0,0,0,2,30,110,230,315,418
2027-06-27,0,0,0,2,30,110,226,313,406
2027-07-04,0,0,0,2,30,109,224,317,397
2027-07-11,0,0,0,2,32,112,227,315,399
2027-07-18,0,0,0,2,33,117,233,321,424
2027-07-25,0,0,0,2,35,117,240,325,424
2027-08-01,0,0,0,2,35,118,239,335,409
2027-08-08,0,0,0,2,35,119,237,316,381
2027-08-15,0,0,0,2,34,116,223,308,379
2027-08-22,0,0,0,2,35,115,231,314,389
2027-08-29,0,0,0,2,38,123,240,321,401
2027-09-05,0,0,0,2,40,127,250,333,410
2027-09-12,0,0,0,3,41,130,262,344,405
2027-09-19,0,0,0,2,43,128,269,358,424
2027-09-26,0,0,0,2,44,131,257,343,420
2027-10-03,0,0,0,2,44,131,257,343,420
