date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,6,8,11,21,50,137,333,537,809
2026-10-18,7,9,12,25,66,238,822,1500,2573
2026-10-25,8,10,14,29,88,434,1882,4039,7207
2026-11-01,8,11,16,31,102,617,3014,6436,9606
2026-11-08,8,11,15,32,116,860,3566,6585,10136
2026-11-15,9,11,16,36,142,1222,4012,6535,9545
2026-11-22,10,13,19,43,175,1437,4129,6299,8818
2026-11-29,11,14,21,47,214,1620,3796,6245,7870
2026-12-06,11,14,21,48,237,1600,3499,5170,6950
2026-12-13,10,14,21,48,262,1414,3134,4476,6122
2026-12-20,11,16,22,51,280,1368,2921,4081,5598
2026-12-27,12,16,23,53,308,1296,2691,3724,5339
2027-01-03,13,16,23,56,323,1216,2377,3383,4430
2027-01-10,12,16,23,55,313,1076,2080,3112,3819
2027-01-17,11,15,20,53,299,931,1831,2570,3207
2027-01-24,11,15,21,55,304,833,1755,2266,2911
2027-01-31,11,15,21,56,286,749,1494,2028,2525
2027-02-07,11,15,21,57,278,720,1365,1848,2274
2027-02-14,12,16,22,57,278,693,1283,1782,2386
2027-02-21,12,16,22,59,280,664,1232,1781,2262
2027-02-28,12,16,22,60,286,638,1153,1610,2112
2027-03-07,13,17,23,63,284,608,1126,1616,1967
2027-03-14,13,16,24,67,270,609,1041,1486,1931
2027-03-21,13,17,25,66,259,571,1002,1457,1739
2027-03-28,12,16,24,65,262,524,972,1297,1570
2027-04-04,12,16,23,65,253,499,908,1177,1464
2027-04-11,13,17,23,65,248,475,854,1131,1446
2027-04-18,13,17,23,67,240,463,840,1126,1336
2027-04-25,14,17,24,68,234,448,809,1080,1274
2027-05-02,13,17,25,70,229,439,782,1028,1273
2027-05-09,14,17,25,72,231,428,769,988,1262
2027-05-16,13,18,25,74,226,424,757,982,1214
2027-05-23,13,18,26,74,216,404,699,945,1168
2027-05-30,14,18,26,75,210,399,680,922,1158
2027-06-06,15,18,27,76,211,395,673,897,1097
2027-06-13,15,18,28,74,211,387,676,912,1093
2027-06-20,14,19,28,78,203,376,666,888,1053
2027-06-27,15,20,27,81,205,376,660,850,1105
2027-07-04,16,20,29,80,206,381,650,847,1082
2027-07-11,16,20,30,84,205,375,657,881,1052
2027-07-18,17,21,31,84,211,379,630,818,1066
2027-07-25,17,22,34,85,208,368,635,830,1070
2027-08-01,17,23,33,87,205,372,638,857,1064
2027-08-08,18,23,34,88,201,381,618,819,1044
2027-08-15,19,24,34,87,198,366,620,804,1007
2027-08-22,18,24,34,89,189,355,580,789,985
2027-08-29,18,24,34,84,179,344,568,754,917
2027-09-05,17,23,32,81,168,318,545,719,818
2027-09-12,16,22,32,74,156,297,489,645,832
2027-09-19,15,21,30,71,144,276,451,607,763
2027-09-26,15,20,30,70,138,260,421,540,678
2027-10-03,15,20,30,70,138,260,421,540,678
