date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,1,2,2,3,5,7,9,11,13
2026-10-18,1,2,2,3,5,7,10,12,14
2026-10-25,2,2,2,4,5,8,11,13,16
2026-11-01,2,2,2,4,6,8,12,14,16
2026-11-08,2,2,3,4,6,9,12,15,18
2026-11-15,2,2,3,4,7,10,14,17,20
2026-11-22,2,2,3,5,7,10,15,18,21
2026-11-29,2,2,3,5,7,11,16,18,22
2026-12-06,2,2,3,5,7,11,16,18,22
2026-12-13,2,2,3,5,7,11,15,18,22
2026-12-20,2,2,3,5,7,11,16,19,22
2026-12-27,2,2,3,4,7,11,15,18,22
2027-01-03,2,2,3,4,7,11,15,19,22
2027-01-10,2,2,3,4,7,11,15,18,23
2027-01-17,2,2,3,4,7,10,15,18,23
2027-01-24,2,2,2,4,6,9,14,17,19
2027-01-31,2,2,2,3,6,9,13,16,18
2027-02-07,1,2,2,4,6,9,13,16,19
2027-02-14,1,2,2,4,6,9,13,17,21
2027-02-21,1,2,2,4,6,9,14,17,20
2027-02-28,2,2,3,4,7,10,15,18,21
2027-03-07,2,2,3,4,7,11,16,20,24
2027-03-14,2,2,3,5,7,11,17,20,25
2027-03-21,2,2,3,4,7,11,16,20,24
2027-03-28,2,2,3,4,7,11,16,19,23
2027-04-04,2,2,3,4,7,10,16,20,23
2027-04-11,2,2,3,4,6,10,15,18,22
2027-04-18,2,2,2,4,6,10,14,17,21
2027-04-25,2,2,2,4,6,9,14,17,21
2027-05-02,2,2,2,4,6,10,14,17,21
2027-05-09,2,2,2,4,6,9,14,17,20
2027-05-16,2,2,2,4,6,9,13,17,20
2027-05-23,1,2,2,3,5,8,12,15,19
2027-05-30,1,2,2,3,5,8,11,14,17
2027-06-06,1,2,2,3,5,7,11,13,16
2027-06-13,1,2,2,3,5,7,11,13,16
2027-06-20,1,2,2,3,5,7,11,13,16
2027-06-27,1,2,2,3,5,7,11,13,16
2027-07-04,1,2,2,3,5,7,11,13,16
2027-07-11,1,2,2,3,5,7,11,13,16
2027-07-18,1,2,2,3,5,7,11,13,16
2027-07-25,1,2,2,3,5,7,11,13,17
2027-08-01,1,2,2,3,5,7,11,13,17
2027-08-08,1,2,2,3,5,7,11,13,17
2027-08-15,1,2,2,3,5,7,11,13,17
2027-08-22,1,2,2,3,5,7,11,14,17
2027-08-29,1,2,2,3,5,7,11,14,17
2027-09-05,1,2,2,3,5,8,11,14,17
2027-09-12,1,2,2,3,5,8,11,14,17
2027-09-19,1,2,2,3,5,8,11,14,17
2027-09-26,1,2,2,3,5,8,11,14,17
2027-10-03,1,2,2,3,5,8,11,14,17
