date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,7,9,11,15,27,54,93,131,170
2026-10-18,8,9,11,17,34,73,142,190,280
2026-10-25,9,10,12,19,39,95,193,283,427
2026-11-01,9,11,13,21,45,118,249,363,551
2026-11-08,10,11,14,23,49,136,287,439,679
2026-11-15,11,13,15,25,55,164,355,546,748
2026-11-22,12,14,17,29,63,192,400,630,777
2026-11-29,12,14,18,30,72,209,437,627,782
2026-12-06,12,15,18,30,70,210,437,564,678
2026-12-13,12,15,18,30,71,206,417,517,645
2026-12-20,13,16,20,33,80,223,412,538,658
2026-12-27,15,17,21,38,89,228,411,546,655
2027-01-03,15,18,22,39,89,216,399,505,618
2027-01-10,16,18,23,39,88,207,360,458,553
2027-01-17,15,19,23,40,88,196,331,418,499
2027-01-24,15,19,24,40,89,189,316,401,478
2027-01-31,16,20,24,41,89,178,299,381,444
2027-02-07,15,19,24,41,87,169,281,345,398
2027-02-14,16,19,24,41,83,160,257,312,366
2027-02-21,16,19,24,41,78,150,231,281,342
2027-02-28,16,19,24,40,76,141,219,270,300
2027-03-07,15,19,24,39,74,131,200,252,285
2027-03-14,15,18,23,38,70,120,185,236,264
2027-03-21,15,18,23,37,67,112,178,215,246
2027-03-28,15,19,23,37,68,110,168,209,228
2027-04-04,15,18,23,36,66,106,162,198,221
2027-04-11,15,18,23,34,61,97,147,183,206
2027-04-18,14,17,22,33,57,92,138,162,193
2027-04-25,15,18,22,33,56,91,134,163,188
2027-05-02,15,19,23,33,56,89,131,163,188
2027-05-09,15,18,23,33,54,86,126,155,180
2027-05-16,15,17,22,32,52,82,118,149,169
2027-05-23,14,16,21,30,49,76,110,135,159
2027-05-30,14,16,20,29,46,72,102,127,154
2027-06-06,13,16,19,27,43,67,95,118,139
2027-06-13,12,15,18,25,40,63,89,108,130
2027-06-20,12,15,17,24,38,60,85,102,126
2027-06-27,12,14,17,23,37,58,82,98,122
2027-07-04,12,14,17,23,37,56,81,96,117
2027-07-11,11,14,17,23,36,55,78,92,113
2027-07-18,12,14,16,23,35,54,76,90,108
2027-07-25,11,13,16,22,34,51,74,87,104
2027-08-01,11,13,15,21,32,49,69,84,98
2027-08-08,11,13,15,20,31,46,67,80,92
2027-08-15,11,13,15,21,31,46,67,79,92
2027-08-22,11,13,15,21,31,47,68,79,94
2027-08-29,11,13,14,21,30,47,66,79,93
2027-09-05,11,12,14,20,30,45,64,78,90
2027-09-12,11,12,14,20,29,43,62,76,87
2027-09-19,10,12,14,19,28,42,60,74,85
2027-09-26,10,12,13,19,28,41,59,72,81
2027-10-03,10,12,13,19,28,41,59,72,81
