date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,3,4,4,5,7,9,11,13,14
2026-10-18,3,3,4,5,6,8,11,12,14
2026-10-25,3,3,3,4,6,7,10,11,13
2026-11-01,2,3,3,4,5,6,8,9,11
2026-11-08,2,2,3,3,4,6,7,8,9
2026-11-15,2,2,2,3,4,5,7,8,9
2026-11-22,2,2,3,3,4,5,7,8,9
2026-11-29,2,2,2,3,4,5,7,8,9
2026-12-06,2,2,3,3,4,6,7,8,9
2026-12-13,2,2,3,3,4,6,7,8,9
2026-12-20,2,2,3,3,4,6,7,8,9
2026-12-27,2,2,3,3,4,6,7,9,10
2027-01-03,2,2,3,3,4,6,7,9,10
2027-01-10,2,2,3,3,4,6,7,9,10
2027-01-17,2,2,3,3,4,6,8,9,10
2027-01-24,2,2,3,3,4,6,8,9,10
2027-01-31,2,2,3,3,4,6,8,9,10
2027-02-07,2,2,3,3,4,6,8,9,10
2027-02-14,2,2,3,3,4,6,8,9,10
2027-02-21,2,2,3,3,4,6,8,9,10
2027-02-28,2,2,3,3,4,6,8,9,10
2027-03-07,2,2,3,3,5,6,8,9,10
2027-03-14,2,2,3,3,5,6,8,9,10
2027-03-21,2,2,3,3,5,6,8,9,10
2027-03-28,2,2,3,3,5,6,8,9,11
2027-04-04,2,2,3,3,5,6,9,10,11
2027-04-11,2,2,3,4,5,7,9,10,12
2027-04-18,2,3,3,4,5,8,10,11,13
2027-04-25,3,3,3,4,6,9,11,13,15
2027-05-02,3,3,4,5,7,9,13,14,17
2027-05-09,3,3,4,5,7,10,13,15,17
2027-05-16,3,3,4,5,7,10,13,15,17
2027-05-23,3,3,4,5,7,9,13,14,16
2027-05-30,3,3,4,5,7,9,12,14,16
2027-06-06,3,3,4,5,6,9,12,14,16
2027-06-13,3,3,3,5,6,9,12,14,15
2027-06-20,3,3,3,4,6,9,11,14,15
2027-06-27,3,3,3,4,6,8,11,14,15
2027-07-04,3,3,3,4,6,9,12,14,15
2027-07-11,3,3,3,4,6,9,12,14,15
2027-07-18,3,3,3,4,6,9,11,14,15
2027-07-25,3,3,3,4,6,8,11,14,15
2027-08-01,3,3,3,4,6,9,12,14,15
2027-08-08,3,3,4,5,6,9,12,14,16
2027-08-15,3,3,4,5,7,9,13,15,16
2027-08-22,3,3,4,5,7,10,13,16,18
2027-08-29,3,3,4,5,8,11,14,17,19
2027-09-05,3,4,4,5,8,11,15,17,20
2027-09-12,3,4,4,6,8,11,15,18,20
2027-09-19,3,4,4,6,8,11,16,18,21
2027-09-26,3,4,5,6,8,12,16,19,21
2027-10-03,3,4,5,6,8,12,16,19,21
