date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,0,0,0,3,7,15,46,107,186
2026-10-18,0,0,0,4,14,36,152,291,549
2026-10-25,0,0,0,6,21,74,316,777,1196
2026-11-01,0,0,0,8,29,125,603,1288,2084
2026-11-08,0,0,0,9,36,202,879,1560,2176
2026-11-15,0,0,0,10,43,294,1073,1694,2333
2026-11-22,0,0,0,11,51,356,1036,1533,2125
2026-11-29,0,0,0,11,61,389,991,1418,1893
2026-12-06,0,0,0,13,68,419,973,1296,1669
2026-12-13,0,0,0,14,75,398,896,1242,1612
2026-12-20,0,0,0,14,82,397,849,1162,1458
2026-12-27,0,0,0,15,86,372,773,1014,1208
2027-01-03,0,0,0,15,86,333,667,898,1184
2027-01-10,0,0,0,15,90,324,633,821,1021
2027-01-17,0,0,0,16,99,327,557,749,914
2027-01-24,0,0,0,16,100,294,517,679,844
2027-01-31,0,0,0,15,99,272,483,629,731
2027-02-07,0,0,0,15,100,253,440,582,680
2027-02-14,0,0,0,16,92,228,395,521,626
2027-02-21,0,0,0,16,88,205,357,472,601
2027-02-28,0,0,0,16,84,192,336,415,518
2027-03-07,0,0,0,15,78,176,294,373,441
2027-03-14,0,0,0,15,74,164,278,342,395
2027-03-21,0,0,0,14,72,153,257,324,365
2027-03-28,0,0,0,14,68,148,246,306,350
2027-04-04,0,0,0,14,69,145,238,292,342
2027-04-11,0,0,0,15,68,142,231,280,335
2027-04-18,0,0,0,15,66,138,222,270,323
2027-04-25,0,0,0,15,65,134,216,260,308
2027-05-02,0,0,0,15,63,131,209,250,307
2027-05-09,0,0,0,15,62,127,202,244,295
2027-05-16,0,0,0,15,61,124,198,234,283
2027-05-23,0,0,0,15,59,122,192,228,277
2027-05-30,0,0,0,15,58,119,186,224,270
2027-06-06,0,0,0,16,58,116,181,219,263
2027-06-13,0,0,0,16,57,113,177,213,257
2027-06-20,0,0,0,16,56,111,175,209,251
2027-06-27,0,0,0,16,55,108,170,204,245
2027-07-04,0,0,0,16,54,106,162,198,237
2027-07-11,0,0,0,16,53,104,160,193,228
2027-07-18,0,0,0,16,54,105,161,198,230
2027-07-25,0,0,0,17,54,106,163,204,228
2027-08-01,0,0,0,17,54,104,157,195,226
2027-08-08,0,0,0,17,53,103,157,192,218
2027-08-15,0,0,0,18,54,103,158,194,230
2027-08-22,0,0,0,19,57,106,164,200,233
2027-08-29,0,0,0,20,57,108,164,205,244
2027-09-05,0,0,0,21,57,111,167,206,244
2027-09-12,0,0,0,22,59,113,167,208,238
2027-09-19,0,0,0,22,59,110,166,205,241
2027-09-26,0,0,0,23,59,106,166,203,230
2027-10-03,0,0,0,23,59,106,166,203,230
