date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95
2026-10-11,3,4,5,7,13,23,47,70,109
2026-10-18,4,4,5,9,17,39,94,143,256
2026-10-25,4,4,6,10,21,59,160,279,414
2026-11-01,4,5,6,11,24,81,233,357,478
2026-11-08,4,5,6,12,27,107,270,381,483
2026-11-15,4,5,7,13,32,125,271,380,443
2026-11-22,4,5,7,13,35,133,264,355,398
2026-11-29,5,6,7,14,39,137,249,315,366
2026-12-06,5,6,8,15,43,132,226,281,333
2026-12-13,5,6,8,16,46,123,204,256,304
2026-12-20,5,6,8,16,47,113,184,237,272
2026-12-27,5,6,8,17,48,105,173,215,254
2027-01-03,5,6,8,17,48,99,156,199,230
2027-01-10,5,6,9,18,48,93,146,182,210
2027-01-17,5,6,9,18,47,87,135,168,187
2027-01-24,5,7,9,18,45,83,124,149,176
2027-01-31,6,7,9,18,43,78,117,135,160
2027-02-07,6,7,9,19,42,75,109,128,150
2027-02-14,6,7,9,19,41,71,101,120,138
2027-02-21,6,7,10,18,40,67,94,111,128
2027-02-28,6,7,10,18,39,64,87,104,120
2027-03-07,6,7,10,18,37,61,83,98,115
2027-03-14,6,7,10,18,35,58,80,93,108
2027-03-21,6,7,10,18,35,56,76,89,104
2027-03-28,6,7,10,18,33,54,74,86,104
2027-04-04,6,8,10,18,33,54,74,87,100
2027-04-11,7,9,11,19,34,55,75,89,102
2027-04-18,7,9,12,19,36,57,78,91,103
2027-04-25,7,9,11,19,35,55,77,89,99
2027-05-02,7,9,11,18,33,51,72,83,95
2027-05-09,7,8,11,18,30,46,67,79,94
2027-05-16,6,8,10,16,27,43,60,71,80
2027-05-23,6,7,9,15,25,37,53,63,70
2027-05-30,6,7,9,14,23,35,49,57,65
2027-06-06,6,7,9,14,22,33,47,55,62
2027-06-13,6,7,9,13,22,32,46,53,59
2027-06-20,6,7,9,13,21,31,44,52,58
2027-06-27,6,7,9,13,21,31,44,51,58
2027-07-04,6,7,9,13,21,32,45,53,61
2027-07-11,6,7,9,14,22,35,48,56,67
2027-07-18,6,7,10,15,23,35,50,61,66
2027-07-25,6,7,10,15,23,36,52,62,70
2027-08-01,6,7,10,15,23,35,51,62,71
2027-08-08,5,7,9,14,22,35,49,57,68
2027-08-15,5,7,9,13,21,32,46,55,65
2027-08-22,4,6,8,12,20,30,41,51,60
2027-08-29,4,6,7,11,17,26,37,44,50
2027-09-05,4,5,7,10,15,24,33,40,45
2027-09-12,4,5,7,10,15,23,31,37,42
2027-09-19,4,5,7,10,14,22,30,36,41
2027-09-26,4,5,6,9,14,21,29,34,39
2027-10-03,4,5,6,9,14,21,29,34,39
